,Text,oh_label,type_label
1280,"@Raja5aab @Quickieleaks I've seen it before microbrain. I just told you, every verse of the Tao Te Ching is superior to every verse of Quran",1,racism
1281,@truaemusic @mattybboi83 @Number10gov If you don't think that Muslims invaded Christianity and Europe first you are to historically ignorant,1,racism
1282,"@Vandaliser @sajid_fairooz @IsraeliRegime Even with what Hitler did to Jews, still more want to live in the west than under hatefilled Islam",1,racism
1283,@sasapetricic Must be hard on ISIS. Now they can't rape her anymore or make a propaganda film of her execution.,1,racism
1284,@Salon @TheMuslimGuy Do the BB brains at Salon understand that the rape of slave girls was approved and practiced by Mohammed. #Islam,1,racism
1285,@Kaya786 Islamophobia is like Naziphobia. There is no such thing.,1,racism
1286,"@AAlwuhaib1977 @dankmtl @PeaceNotHate_ ...She does to the IDF, Hamas would have put a bullet in her head long ago.",1,racism
1287,"RT @DilanaKurdi: Yazidi children who are taken from their parents, forcibly converted to Islam! #Sinjar #Shengal http://t.co/wwzplHld7f",1,racism
1288,@CherguiaMbark @Nebula1979 I'm not interested in your sectarian divisions. Shia and Sunni are all following the vile pedophile prophet.,1,racism
1289,@Agha_Memnun @BreitbartNews This is what Christians and other non Muslims have had to deal with for 1400 years in the Middle East.,1,racism
1290,"It's not #ISIS, it's #Islam. Sex slavery is permitted in many Muslim countries. Here is the proof.  http://t.co/rlwz0BqUBs #Saudi #Iraq",1,racism
1291,@roisin_morgan It can't be separate while those wishing to destroy Israel use it as a basis of their genocidal fanaticism.,1,racism
1292,@IftikharAwan Looks to me like Baghdadi is a carbon copy of Mohammed without the prophecies. #Islam,1,racism
1293,@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Which is why he gave himself as many wives as he wanted to satisfy his prick.,1,racism
1294,@KeeganNYC @syedmuhammad555 Why do nearly half of all Muslims want to kill people for who they have sex with? http://t.co/wzMsFRJ70N,1,racism
1295,@yousufpoosuf @HillaryGuess Islam has bloody borders everywhere and cannot get along with anyone.,1,racism
1296,"@teddyboylocsin @tweetybird2009 @PatVPeters ISIS practices slavery and rape, Mohamed practiced slavery and rape.",1,racism
1297,"@yuskan0723 And of course the Palestinians are firing rockets at Israel without any regard for what they hit, including women and children.",1,racism
1298,@shamsmuna @ajwatamr Don't be an idiot. The Quran and the Hadith declared war on all mankind 1400 years ago. Time for mankind to declare war,1,racism
1299,@nura_skippor @ameerahusman Islam is 1000 years of contributing nothing to mankind but murder and hatred.,1,racism
1300,@mir576607189 That's a complete lie. They murdered 3000 unarmed Ezidi civilians who had done nothing to them and enslaved their women.,1,racism
1301,@AnonHeel Political satire always pisses off someone.  Why should the religion of hatred and murder be excluded.,1,racism
1302,"@UmarFarooq_ @FaheemHus @jackmjenkins The example of Mohammed gives us a man who owned slaves, raped women, beheaded 600 Jews in one day.",1,racism
1303,RT @sudixitca: .@VSRamchandra Islam = Nazism. How could it be reformed? @manonive,1,racism
1304,"@Amyloukingery Love it when these idiot national leaders claim that terrorism has nothing to do with Islam, and  not one has read the Quran.",1,racism
1305,@taylored495 It's not about a single terrorist. There are an endless supply of them. It's about a hate cult called Islam.,1,racism
1306,"@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 As tiny as Israel is, the Muslims want it exterminated. http://t.co/YbUDGXOlcO",1,racism
1307,@okieatheist @EWErickson The idea that no go zones are a right wing boogie man is stupid.  No go zones are real.,1,racism
1308,"@Salon @TheMuslimGuy So when the subject of Islam's relationship with terrorism comes up, they react like the empty morons they are.",1,racism
1309,RT @PeterTownsend7: #Islam #ISIS Why beheadings? Because it's in the book!  http://t.co/CcVAw1M7LF http://t.co/CGDLnBIbkK,1,racism
1310,@rico_hands @NAInfidels @semzyxx @owais00 Nothing justifies the existence of any Muslim country.  All Muslim land is stolen land.,1,racism
1311,@ingyusarms There is actual spirituality in Buddhism and Tao.  There is zero spirituality in Islam.,1,racism
1312,@Clashoftherats @YusufPeaceful @tummala82 @IndyVoices Leave it to a Muslim to claim four translators are lying rather than admit the truth.,1,racism
1313,"Why do Saudis, Pakistanis, ISIS and Taliban brutalize their women? Because Islam tells them to. http://t.co/vguMM46Y9L",1,racism
1314,@ibnabdulmajid The inmates of Aushwitz didn't fire rockets at anyone. And the Muslims loved the Nazis.  Fail!,1,racism
1315,@_d_n_verg_ @stevesalaita Nothing has any value for Arabs except the destruction of the Jews. And the Arabs must pay Palestine to destroy em,1,racism
1316,RT @HeidiL_RN: To allow Muslims to pervert our US constitutional rights via domestic mosques and Islam teaching is outrageous. #BanIslam #c…,1,racism
1317,@buttercupashby @MaDaSaHaTtEr_17 Mohammed was a murderer who beheaded 600 Jews in one day and sold their women and children into slavery.,1,racism
1318,@logicalmind11 You are living under severe delusions. The reason Mohammed so hated Jews was because so few were willing to convert.,1,racism
1319,"@LifeInKhilafah You must have found it in your imagination, because it doesn't exist in Islam.",1,racism
1320,@NNdabbour64 Even Muslims talk about forcing children to become Muslims. It's not a big secret. http://t.co/NonpBsJlHX,1,racism
1321,RT @TIME: 'Charlie Hebdo' editor killed in Paris terror attack built career on defiance http://t.co/zE8yO2E0W1,1,racism
1322,@greenlinerzjm @versacezaynx @nyazpolitics Most of the African slaves were slaves of Muslims.,1,racism
1323,"@ybahrumi @abunaseeha2 And celebratory shouts of ""fuck Allah"" could be heard all over the US. Now Daesh pussies will fight real soldiers.",1,racism
1324,RT @tummala82: @JihadistJoe @VileIslam #ISISAreMuslims #BanIslam #IslamIsEvil #IslamIsTheProblem http://t.co/UfCm2jNTab,1,racism
1325,"@dankmtl Yeap, as a little Propaganda Nazi for terrorists you will reject everything that disproves your lies, even thought the numbers ...",1,racism
1326,@brassidio @rayyoosheh @waffle_gurl Islam is a believe system based mainly on illusion. Overlooking gross barbarity is necessary.,1,racism
1327,@HuffPostRelig Regarding slavery. The slaves in America were initially sold by Muslim slavers. Christians got rid of slavery on their own.,1,racism
1328,@Alfonso_AraujoG @ardiem1m @MaxBlumenthal And Muslims today are as determined to do that as every generation before them.,1,racism
1329,"@gdwessel Question is, why don't the German criminal prosecutors announce an investigation into Islam's incitement to hatred? #Islam",1,racism
1330,It seems that Allah sits around all day obsessing about women's hands and faces showing.  I guess idiots need a god on their level.  #Islam,1,racism
1331,"@obsurfer84 Mohammed's excuse in every aggression is, ""I had to attack because I heard they were going to attack"".",1,racism
1332,We all assume that societies will progress. But #Islam forces societies to regress. Afghanistan 1950 and now. http://t.co/DnHuQ2pbuX,1,racism
1333,@AshForSyria @TheMoeDee @RazanSpeaks Do you have a way to kill the Daesh scum that are hiding behind civilians with hurting civilians?,1,racism
1334,"@klassydaisy ISIS follows what is in the Quran and the Hadiths and Sharia exactly, to the letter. #Islam",1,racism
1335,"ISIS or Shia militia - both use Islam as their organizing principle. Regardless of who wins, the outcome will be an evil regime. #Tikrit",1,racism
1336,"@obsurfer84 The few things Islam came up with were from conquered people and came in spite of Islam, not because of it.",1,racism
1337,"@Dabiq_Warrior @Totenleserin @P_Valerianus @CaliphFaggoti Buildings are not as valuable as the men you lost, even if they were rats.",1,racism
1338,@SumbelinaZ @TIB2016 @IronmanL1 @Hatewatch And what is the conspiracy? Islam states clearly that they want to murder http://t.co/rHEBNpaopk,1,racism
1339,@jukes303 Unlike you I do read before making assumptions.  I read all of the Quran and many of the Hadiths.  That is how I know it's vile.,1,racism
1340,@logicalmind11 It is justice to punish your parents if they taught you murder like Islam teaches murder. http://t.co/rjMoT1y3yf,1,racism
1341,"RT @dsyndergaard: Israeli spat upon, beaten by Muslims singing anti-Semitic songs in Berlin http://t.co/ursJ1GdnuK",1,racism
1342,@DianH4 Perish slowly my ass. Slavery lasted longer in the Muslim world that anywhere else. And your hero is trying to bring it back.,1,racism
1343,@_Elreda I guess your idea of a Muslim joke looks like this. #Islam http://t.co/2WVivYIkk5,1,racism
1344,"@ldstarr18 @AC360 But there are many ideologies, and Islam declared war on the human race 1400 years ago. http://t.co/ntOJwO4Lnt",1,racism
1345,@tti1947 @MaxBlumenthal And the Quran says that the Muslims must steal and occupy the entire world.,1,racism
1346,@SumerSloan @PAWarnhoff @etsho127 Hamas has been launching rockets at Israel forever.,1,racism
1347,@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime You are comparing a few thousand Jewish extremists with a few million  Muslim extremists.,1,racism
1348,@NNdabbour64 That is a load of manure. It says the same thing in translation as it does in Arabic. It is still a pile of hatred and murder.,1,racism
1349,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Yes, there is even more rape in Muslim countries but it is not reported.",1,racism
1350,@Assiye61 I have three Qurans. And the only few peaceful verses were later abrogated by dozens of violent verses.,1,racism
1351,"RT @HillelNeuer: He incited car attacks &amp; praised synagogue murderers as ""Martyrs."" Now Mahmoud Abbas visits Paris to condemn terror. http:…",1,racism
1352,@LifeInKhilafah What's to understand. The Daesh have passed a law that people cannot leave Raqqa or Mosul because they are sewers of terror.,1,racism
1353,@truaemusic @mattybboi83 @Number10gov Islam is a hate mongering death cult that declared war on humanity. That fact should be talked about.,1,racism
1354,"@congressman_aly Islam declared war on all humanity 1400 years ago. While individual Muslims may or may not be terrorist,Islam is terrorist.",1,racism
1355,@asem_1994 ISIS beheads people. Saudi beheads people. Mohammed beheaded 600 Jews.,1,racism
1356,@harmlesstree2 And we would all be worshiping the god of terrorism.,1,racism
1357,@Vandaliser @sajid_fairooz @IsraeliRegime Without Muslims science would be exactly where it is today. They made zero contrib to comp science,1,racism
1358,@harmlesstree2 Another line of horseshit. The poor Muslims being attacked. But virtually all their attacks were offensive.,1,racism
1359,"RT @RavenHUWolf: Read it Liberals &amp; get a reality check on life! Within Islam your views, beliefs, any democracy system, mean nothing! http…",1,racism
1360,"@Love___Egypt @washingtonpost Muslims kill 50 times that many innocent non Muslims every day, so I don't care.",1,racism
1361,@HillaryGuess @riwired @izrinhariri @AtharHKhan Now you see ISIS following the Quran and Hadiths and prophet exactly in their genocide.,1,racism
1362,@DianH4 @ExposeFalsehood But the pedophile prophet Mohammed only cared about his pecker and his perverted desires.,1,racism
1363,"@asem_1994 People were making scientific discoveries, including Algebra, before Islam.",1,racism
1364,@haroonstyles @greenlinerzjm @halalflaws @biebervalue You try again. Mohammed screwed Aisha when she was 9. http://t.co/gJ5Ob13HFX,1,racism
1365,"@dankmtl Here, butthead, this gives a good summary of the Muslim persecution of Christians in Palestine. http://t.co/gvLellbFdP",1,racism
1366,@congressman_aly I know that Muslim bigotry has driven all the Christians out of Palestine.,1,racism
1367,"RT @curdistani: A Turkish Nationalist / Islamist says ""well done"" to Hitler for his genocide of Jews during WW2 (2010) #twitterkurds http:/…",1,racism
1368,@discerningmumin Good. We have established that Muslims are slavers and that their humanity has failed to evolve past slave owning.,1,racism
1369,"@semzyxx @NAInfidels @owais00 Furthermore, you cannot identify a single verse of the Quran that limits the age of marriage of a girl.",1,racism
1370,@1oNo1_Islam Take your stupid cult superstition and stick it up your behind.,1,racism
1371,@nebula_chain_ @PaulStephen8 Wheras Islam simply declared war on all humanity 1400 years ago and has never stopped. Time to return the favor,1,racism
1372,RT @TRobinsonNewEra: http://t.co/SCPKHxreTP BREAKING NEWS: 25 muslim men charged with sexual offences against two children in Calderdal #ha…,1,racism
1373,"@Vandaliser @sajid_fairooz @IsraeliRegime Any achievements by Jews in Spain was despite Islam, not because of it.",1,racism
1374,@LifeInKhilafah The hatred against Jews and Christians and others was begun by Mohammed. http://t.co/FBflCFDLu8,1,racism
1375,@obsurfer84 @teenage Let people look at the polls that Muslims answered and see that they come from hate. http://t.co/j2BAMNBzi4,1,racism
1376,"@Salon @TheMuslimGuy First off, the cretins at Salon are 100% unaware that there is nothing that ISIS does that Mohammed did not also do.",1,racism
1377,"@OdiniaInvictus @SirajZarook @BilalIGhumman @IsraeliRegime Judaism doesn't want to take over the world, like Islam.",1,racism
